Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,brand_encoded,model_delta_encoded,transmission_encoded,fuelType_encoded,car_age,efficiency_ratio,mileage_per_year,brand_popularity,owners_flag,previousOwners_sq,engine_tax_ratio
Toyota,Yaris,0.6785714285714306,Manual,0.11052356199245196,Petrol,0.05172413793103448,0.573642967523088,0.05769230769230771,0.357879435804727,0.625,0.0,0.1514357428353864,0.19242508080648957,0.0,0.0,0.3214285714285714,0.5874934234786,0.35168109325800156,0.09901189755999196,1.0,0.25,0.010182740304756995
BMW,1 Series,0.75,Semi-Auto,0.05502493815770326,Petrol,0.3448275862068966,0.3464337809831404,0.3846153846153846,0.22880074607934067,0.25,0.0,0.8723071202050083,0.1427481159638404,1.0,0.0,0.25,0.14705389522876325,0.34073827338454693,0.31528533978624723,0.0,0.0,0.003111507851645449
Audi,A3,0.75,Semi-Auto,0.04643667627453954,Diesel,0.25,0.7224545633460545,0.11538461538461542,0.3014075090498705,0.5,0.0,0.8945243971923289,0.16282374168505936,1.0,0.9589340753906317,0.25,0.5806788875228499,0.3357008717368597,0.3062109296229079,0.0,0.1111111111111111,0.0020730883958543504
Volkswagen,Passat,0.75,Automatic,0.02940256780980745,Hybrid,0.23275862068965517,0.44855014616841965,0.07692307692307687,0.34981201769689035,0.375,0.0,0.463296748877857,0.20675635485858954,0.7617071390650407,1.0,0.25,0.4380758430684589,0.3257096014176185,0.5471869328493648,0.0,0.027777777777777776,0.0018990476577741419
Opel,Corsa,0.642857142857153,Manual,0.09349564549735447,Petrol,0.21551724137931033,0.49569403637772463,0.038461538461538436,0.44662103499093,0.75,0.0,0.0,0.19105562556318517,0.0,0.0,0.3571428571428571,0.562729488894306,0.3397996947893604,0.47166767493446266,1.0,0.4444444444444444,0.001697381405712947
Mercedes-Benz,A-class,0.7142857142857224,Manual,0.06066582249480647,Diesel,0.034482758620689655,0.702376808354067,0.09615384615384615,0.3901491082360735,0.625,0.0,1.0,0.16607347756415897,0.0,0.9589340753906317,0.2857142857142857,0.6058080456028119,0.33692989604657664,0.6471062714256908,1.0,0.25,0.01790401475317622
Mercedes-Benz,A-class,0.8571428571428612,Semi-Auto,0.003092888832473165,Diesel,0.25,0.6834800977733728,0.09615384615384615,0.22880074607934067,0.625,0.0,1.0,0.16607347756415897,1.0,0.9589340753906317,0.14285714285714285,0.5909853164127883,0.3157255948354324,0.6471062714256908,1.0,0.25,0.001893773696014135
BMW,4 Series,0.6785714285714306,Automatic,0.1552450626782126,Petrol,0.3448275862068966,0.4023915278855473,0.1923076923076923,0.34981201769689035,0.625,0.0,0.8723071202050083,0.20800813840995164,0.7617071390650407,0.0,0.3214285714285714,0.2697489822477471,0.3691685402180693,0.31528533978624723,1.0,0.25,0.0018090229672339342
BMW,3 Series,0.8214285714285694,Automatic,0.07166895253545676,Diesel,0.25862068965517243,0.506323436079365,0.1923076923076923,0.648306487686846,0.625,0.0,0.8723071202050083,0.18592006601561628,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.3308927401565942,0.3925396141927392,0.31528533978624723,1.0,0.25,0.0026715957383673873
Mercedes-Benz,Gla-class,0.7142857142857224,Semi-Auto,0.1154121220189536,Petrol,0.3448275862068966,0.4023915278855473,0.1923076923076923,0.29334009094203384,0.75,0.0,1.0,0.1695146586342147,1.0,0.0,0.2857142857142857,0.2697489822477471,0.36261882851551763,0.6471062714256908,1.0,0.4444444444444444,0.0018090229672339342
Ford,Kuga,0.7142857142857224,Manual,0.11446165468004542,Diesel,0.22953247240612254,0.5984449001602491,0.1923076923076923,0.22880074607934067,0.375,0.0,0.1588476258139253,0.24075175810004265,0.0,0.9589340753906317,0.2857142857142857,0.3850883437576178,0.3621728350603367,1.0,0.0,0.027777777777777776,0.003107754646757173
Mercedes-Benz,C-class,0.8214285714285694,Automatic,0.01114244935742835,Diesel,0.2520536301651793,0.43799760853316977,0.1923076923076923,0.6644413239025193,0.25,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.2906962506375583,0.32153658447948397,0.6471062714256908,0.0,0.0,0.0027613260497134262
Opel,Corsa,0.7857142857142918,Manual,0.04484534007845225,Petrol,0.25,0.54293581282946,0.07692307692307687,0.3740142720204003,0.625,0.0,0.0,0.19105562556318517,0.0,0.0,0.21428571428571427,0.5174010536480286,0.34353602277358924,0.47166767493446266,1.0,0.25,0.00171445899617392
Volkswagen,Polo,0.75,Manual,0.047848445351223984,Petrol,0.034482758620689655,0.5984449001602491,0.038461538461538436,0.3740142720204003,0.625,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.25,0.6634777263577472,0.33652893776113707,0.5471869328493648,1.0,0.25,0.01416402244222316
Mercedes-Benz,E-class,0.75,Automatic,0.03265025588314514,Diesel,0.28448275862068967,0.506323436079365,0.3846153846153846,0.5124929177030622,0.75,0.0,1.0,0.21694471719952657,0.7617071390650407,0.9589340753906317,0.25,0.20976325005687066,0.3276145164603092,0.6471062714256908,1.0,0.4444444444444444,0.003935368772508154
BMW,4 Series,0.8571428571428612,Semi-Auto,2.78638633556141e-05,Petrol,0.25,0.41774510523236125,0.1923076923076923,0.648306487686846,0.375,0.0,0.8723071202050083,0.20800813840995164,1.0,0.0,0.14285714285714285,0.2787815828479177,0.3085344951509186,0.31528533978624723,0.0,0.027777777777777776,0.002790347195215212
Audi,Q7,0.8214285714285694,Unknown,0.010678051634834781,Diesel,0.25,0.2807439535223286,0.3846153846153846,0.43048619877525673,0.375,0.0,0.8945243971923289,0.41384787157149816,0.38866304113396477,0.9589340753906317,0.17857142857142855,0.12129008520391774,0.32099180420035417,0.3062109296229079,0.0,0.027777777777777776,0.004583494193617365
Mercedes-Benz,C-class,0.8214285714285694,Automatic,0.02388552286539586,Petrol,0.25,0.4271934605227083,0.09615384615384615,0.6402390695790093,0.625,0.0,1.0,0.20098710868057448,0.7617071390650407,0.0,0.17857142857142855,0.3899520517730943,0.3364853553388067,0.6471062714256908,1.0,0.25,0.001893773696014135
Volkswagen,Tiguan,0.75,Semi-Auto,0.06755129272846044,Diesel,0.27586206896551724,0.47443523697444373,0.1923076923076923,0.2691378366185239,0.625,0.0,0.463296748877857,0.2540135361016627,1.0,0.9589340753906317,0.25,0.31213272352547067,0.34808554341574466,0.5471869328493648,1.0,0.25,0.0024562204253266114
Mercedes-Benz,E-class,0.75,Semi-Auto,0.09256685005216733,Diesel,0.25,0.7224545633460545,0.1923076923076923,0.23686816418717735,0.25,0.0,1.0,0.21694471719952657,1.0,0.9589340753906317,0.25,0.45804396398976477,0.36275829226697487,0.6471062714256908,0.0,0.0,0.002790347195215212
Mercedes-Benz,Gla-class,0.75,Semi-Auto,0.022891711739045625,Diesel,0.25862068965517243,0.5559273013536873,0.21153846153846156,0.6967109963338658,0.5,0.0,1.0,0.1695146586342147,1.0,0.9589340753906317,0.25,0.34138114451649926,0.3218906916609184,0.6471062714256908,0.0,0.1111111111111111,0.0028449728653652116
Mercedes-Benz,C-class,0.8214285714285694,Semi-Auto,0.024334440663902977,Petrol,0.25,0.4354607714017619,0.09615384615384615,0.5272952160692964,0.5,0.0,1.0,0.20098710868057448,1.0,0.0,0.17857142857142855,0.3964369957937295,0.33701197627529883,0.6471062714256908,0.0,0.1111111111111111,0.001893773696014135
Opel,Adam,0.8214285714285694,Manual,0.0007151724927940952,Petrol,0.25,0.41774510523236125,0.038461538461538436,0.2691378366185239,0.5,0.0,0.0,0.18569928667766425,0.0,0.0,0.17857142857142855,0.48629979150824726,0.30930445127875544,0.47166767493446266,0.0,0.1111111111111111,0.001355829596493489
Ford,Kuga,0.75,Manual,0.11410871241087431,Diesel,0.25862068965517243,0.5984449001602491,0.1923076923076923,0.5756997247163163,0.375,0.0,0.1588476258139253,0.24075175810004265,0.0,0.9589340753906317,0.25,0.3850883437576178,0.3753935628742595,1.0,0.0,0.027777777777777776,0.0026715957383673873
Audi,A5,0.7142857142857224,Semi-Auto,0.08478044823668184,Petrol,0.4482758620689655,0.31145110821595656,0.3846153846153846,0.7128458325495391,0.375,0.0,0.8945243971923289,0.2144393688323555,1.0,0.0,0.2857142857142857,0.1333335526708118,0.34824534563095605,0.3062109296229079,0.0,0.027777777777777776,0.002213242414120266
Mercedes-Benz,Gle-class,0.75,Semi-Auto,0.01857281291892544,Petrol,0.25,0.1709068232720437,0.8653846153846152,0.7289806687652124,0.625,0.0,1.0,0.3540929209546815,1.0,0.0,0.25,0.02789004729632625,0.31935746336296467,0.6471062714256908,1.0,0.25,0.00906636168962275
Volkswagen,Polo,0.7857142857142918,Manual,0.022133195458809464,Petrol,0.25862068965517243,0.47443523697444373,0.0,0.44662103499093,0.375,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.21428571428571427,0.6567611771935177,0.3257737644282716,0.5471869328493648,0.0,0.027777777777777776,0.0009378244683891461
Ford,Focus,0.6071428571428612,Manual,0.17641850284366203,Diesel,0.052126743583128105,0.6840227049787091,0.11538461538461542,0.357879435804727,0.625,0.0,0.1588476258139253,0.21659839265967912,0.0,0.9589340753906317,0.39285714285714285,0.5524167747987925,0.36020145682359217,1.0,1.0,0.25,0.012615261918927567
BMW,X1,0.75,Automatic,0.0950033901033749,Diesel,0.05172413793103448,0.6645833871926787,0.1923076923076923,0.42241878066742006,0.625,0.0,0.8723071202050083,0.180059795671222,0.7617071390650407,0.9589340753906317,0.25,0.42399800788142955,0.3641874325325588,0.31528533978624723,1.0,0.25,0.016094341054327964
Ford,Ecosport,0.8214285714285694,Automatic,0.026644045337601657,Petrol,0.25,0.4094777943533076,0.0,0.2852726728341972,0.5,0.0,0.1588476258139253,0.20784177251434968,0.7617071390650407,0.0,0.17857142857142855,0.5803314798074589,0.3397213501968379,1.0,0.0,0.1111111111111111,0.0009972001968130584
Volkswagen,Scirocco,0.75,Semi-Auto,0.05780822850844738,Petrol,0.25,0.3008217085143161,0.1923076923076923,0.7773851774122321,0.625,0.0,0.463296748877857,0.17756793013693128,1.0,0.0,0.25,0.20999485520046476,0.3423707982876727,0.5471869328493648,1.0,0.25,0.002790347195215212
Volkswagen,Golf,0.75,Semi-Auto,0.04762553444437907,Diesel,0.21551724137931033,0.5842723672247284,0.1923076923076923,0.5918345609319895,0.5,0.0,0.463296748877857,0.2070455123168875,1.0,0.9589340753906317,0.25,0.37675055858822953,0.33639819049414593,0.5471869328493648,0.0,0.1111111111111111,0.0033596002105809753
Škoda,Karo,0.7857142857142918,Manual,0.06116737203520752,Petrol,0.25,0.5181338801922989,0.0,0.7531829230887223,0.75,0.0,0.2795306318130686,0.286776945116212,0.0,0.0,0.21428571428571427,0.7081775190714118,0.35630083002502255,0.07632587215164349,1.0,0.4444444444444444,0.0009972001968130584
Mercedes-Benz,C-class,0.6785714285714306,Semi-Auto,0.1428920832572237,Diesel,0.23553077176839118,0.5741802427501148,0.21153846153846156,0.6886435782260292,0.5,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.3214285714285714,0.35160810991064084,0.3643381550764514,0.6471062714256908,0.0,0.1111111111111111,0.003199311311928222
Škoda,Yeti,0.6071428571428612,Semi-Auto,0.09960711952668581,Petrol,0.21551724137931033,0.49569403637772463,0.038461538461538436,0.5918345609319895,0.375,0.0,0.2795306318130686,0.17672771326047493,1.0,0.0,0.39285714285714285,0.562729488894306,0.3376747922815735,0.07632587215164349,0.0,0.027777777777777776,0.001697381405712947
Ford,Fiesta,0.7857142857142918,Manual,0.019269409502815794,Petrol,0.25,0.3645981067241589,0.09615384615384615,0.5837671428241529,0.5,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.21428571428571427,0.3408517613311412,0.32353411216962674,1.0,0.0,0.1111111111111111,0.001893773696014135
Volkswagen,Golf,0.8214285714285694,Manual,0.013662580998702779,Petrol,0.25,0.4449091266921091,0.09615384615384615,0.33367718148121706,0.75,0.0,0.463296748877857,0.2070455123168875,0.0,0.0,0.17857142857142855,0.40384836038874133,0.32449292546089525,0.5471869328493648,1.0,0.4444444444444444,0.001893773696014135
Hyundai,Ix20,0.6785714285714306,Manual,0.07426648379716344,Petrol,0.21551724137931033,0.4838835922647908,0.07692307692307687,0.6563739057946827,0.625,0.0,0.16788249282321177,0.17084399852686583,0.0,0.0,0.3214285714285714,0.4677713800207178,0.33750348914935824,0.0,1.0,0.25,0.002112936106929954
Ford,Focus,0.8214285714285694,Manual,0.013718308725414007,Petrol,0.25,0.5984449001602491,0.0,0.39821652634391014,0.75,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.17857142857142855,0.8026724176578119,0.3245582990943908,1.0,1.0,0.4444444444444444,0.0009972001968130584
Audi,Q2,0.75,Semi-Auto,0.048631729509998466,Petrol,0.21551724137931033,0.506323436079365,0.07692307692307687,0.24493558229501397,0.625,0.0,0.8945243971923289,0.20503807529702517,1.0,0.0,0.25,0.4866306559990959,0.3369883691298699,0.3062109296229079,1.0,0.25,0.002112936106929954
Hyundai,i10,0.7857142857142918,Manual,0.012380843284344531,Petrol,0.25862068965517243,0.5984449001602491,0.0,0.49502554363794987,0.625,0.0,0.16788249282321177,0.16177360140854818,0.0,0.0,0.21428571428571427,0.8026724176578119,0.3181468405204539,0.0,1.0,0.25,0.0009378244683891461
Toyota,Yaris,0.7857142857142918,Automatic,0.03481125328561388,Hybrid,0.24137931034482757,0.7897740947897774,0.09615384615384615,0.6725087420103559,0.375,0.0,0.1514357428353864,0.19242508080648957,0.7617071390650407,1.0,0.21428571428571427,0.6743631681066706,0.33568876550843463,0.09901189755999196,0.0,0.027777777777777776,0.0019891538555036115
Ford,Kuga,0.75,Manual,0.06127882748862998,Diesel,0.21551724137931033,0.5984449001602491,0.1923076923076923,0.7047784144417025,0.25,0.0,0.1588476258139253,0.24075175810004265,0.0,0.9589340753906317,0.25,0.3850883437576178,0.34440646059735447,1.0,0.0,0.0,0.0033596002105809753
Mercedes-Benz,A-class,0.8214285714285694,Semi-Auto,0.03154808528818974,Diesel,0.25,0.6834800977733728,0.09615384615384615,0.5030929617457864,0.25,0.0,1.0,0.16607347756415897,1.0,0.9589340753906317,0.17857142857142855,0.5909853164127883,0.345474229944449,0.6471062714256908,0.0,0.0,0.001893773696014135
Mercedes-Benz,C-class,0.8214285714285694,Automatic,0.015476828101634987,Diesel,0.25,0.6137984775070631,0.1923076923076923,0.4788907074222766,0.375,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.3941209443577884,0.3266212004180291,0.6471062714256908,0.0,0.027777777777777776,0.002790347195215212
Audi,Q5,0.6785714285714306,Automatic,0.1491119167551602,Diesel,0.4051724137931034,0.3941242170064935,0.3846153846153846,0.7451155049808857,0.75,0.0,0.8945243971923289,0.28174724824241526,0.7617071390650407,0.9589340753906317,0.3214285714285714,0.16575827277398827,0.3667702963670555,0.3062109296229079,1.0,0.4444444444444444,0.002532012458157275
Mercedes-Benz,C-class,0.75,Automatic,0.1221242171028393,Petrol,0.25899625849295094,0.43278598653768513,0.1923076923076923,0.38208169012823684,0.75,0.0,1.0,0.20098710868057448,0.7617071390650407,0.0,0.25,0.2876302225125855,0.38009501668315004,0.6471062714256908,1.0,0.4444444444444444,0.002666600728619238
BMW,4 Series,0.8214285714285694,Semi-Auto,0.00904956362094,Petrol,0.25,0.4638058372728033,0.1923076923076923,0.7209132506573758,0.75,0.0,0.8723071202050083,0.20800813840995164,1.0,0.0,0.17857142857142855,0.3058793846484295,0.3190814413548722,0.31528533978624723,1.0,0.4444444444444444,0.002790347195215212
BMW,3 Series,0.8214285714285694,Automatic,0.006987637732624558,Diesel,0.25,0.6303330992651704,0.1923076923076923,0.6241042333633361,0.375,0.0,0.8723071202050083,0.18592006601561628,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.4038483603887413,0.3166626169155357,0.31528533978624723,0.0,0.027777777777777776,0.002790347195215212
Opel,Astra,0.6785714285714306,Manual,0.11966290917309338,Petrol,0.27586206896551724,0.4271934605227083,0.11538461538461542,0.49502554363794987,0.25,0.0,0.0,0.21009879375613122,0.0,0.0,0.3214285714285714,0.3635490654033648,0.3552548518890933,0.47166767493446266,0.0,0.0,0.001805786979943471
Škoda,Octavi,0.6785714285714306,Semi-Auto,0.1956228966653147,Diesel,0.25,0.54293581282946,0.1923076923076923,0.7531829230887223,0.25,0.0,0.2795306318130686,0.2125319505321794,1.0,0.9589340753906317,0.3214285714285714,0.35243201851084716,0.3849574833300944,0.07632587215164349,0.0,0.0,0.002790347195215212
Mercedes-Benz,C-class,0.8571428571428612,Automatic,0.0015448964238279372,Diesel,0.2521882025973957,0.4534806287183389,0.1923076923076923,0.36594685391256365,0.5,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.14285714285714285,0.299805003227132,0.31209372630790017,0.6471062714256908,0.0,0.1111111111111111,0.0027594407106288394
Ford,Galaxy,0.5,Manual,0.2848275072059046,Diesel,0.3448275862068966,0.47443523697444373,0.1923076923076923,0.7854525955200689,0.25,0.0,0.1588476258139253,0.25619420890061556,0.0,0.9589340753906317,0.49999999999999994,0.31213272352547067,0.3692131131499981,1.0,0.0,0.0,0.0018090229672339342
Volkswagen,Up,0.8214285714285694,Manual,0.003092888832473165,Petrol,0.25,0.5299443243052328,0.0,0.737048086873049,0.625,0.0,0.463296748877857,0.12368955961618104,0.0,0.0,0.17857142857142855,0.7220738276870589,0.31209372630790017,0.5471869328493648,1.0,0.25,0.0009972001968130584
Mercedes-Benz,V-class,0.8214285714285694,Semi-Auto,0.010021702853569205,Diesel,0.25,0.32208050791759707,0.1923076923076923,0.30947492715770714,0.375,0.0,1.0,0.2772519760602745,1.0,0.9589340753906317,0.17857142857142855,0.22250153295454714,0.3202218480725173,0.6471062714256908,0.0,0.027777777777777776,0.002790347195215212
Mercedes-Benz,A-class,0.6785714285714306,Semi-Auto,0.13033786482311088,Petrol,0.3448275862068966,0.3941242170064935,0.1923076923076923,0.6805761601181926,0.5,0.0,1.0,0.16607347756415897,1.0,0.0,0.3214285714285714,0.26488527423227065,0.35942907945007035,0.6471062714256908,0.0,0.1111111111111111,0.0018090229672339342
Škoda,Fabia,0.8214285714285694,Manual,0.0015541843782798084,Petrol,0.25,0.5984449001602491,0.0,0.4627558712066033,0.75,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.17857142857142855,0.8026724176578119,0.3102886876497167,0.07632587215164349,1.0,0.4444444444444444,0.0009972001968130584
BMW,M3,0.6071428571428612,Automatic,0.17995102152019044,Petrol,0.9827586206896551,0.18626040061885774,0.5769230769230769,0.6402390695790093,0.625,0.0,0.8723071202050083,0.29739370619239847,0.7617071390650407,0.0,0.39285714285714285,0.05505101413600006,0.36123744732107077,0.31528533978624723,1.0,0.25,0.0010380249095612688
Škoda,Fabia,0.7142857142857224,Automatic,0.08128721050013607,Petrol,0.034482758620689655,0.5956605725424682,0.038461538461538436,0.7531829230887223,0.375,0.0,0.2795306318130686,0.16759187134879627,0.7617071390650407,0.0,0.2857142857142857,0.6607476656099764,0.3466061928646125,0.07632587215164349,0.0,0.027777777777777776,0.01416402244222316
Mercedes-Benz,C-class,0.8214285714285694,Semi-Auto,0.04378651327093891,Petrol,0.25,0.4354607714017619,0.09615384615384615,0.7451155049808857,0.625,0.0,1.0,0.20098710868057448,1.0,0.0,0.17857142857142855,0.3964369957937295,0.3598310062337839,0.6471062714256908,1.0,0.25,0.001893773696014135
Audi,A6,0.6785714285714306,Semi-Auto,0.21990470558732375,Diesel,0.05172413793103448,0.6468677210232779,0.1923076923076923,0.2530030004028506,0.25,0.0,0.8945243971923289,0.20375087188627028,1.0,0.9589340753906317,0.3214285714285714,0.4135757764196943,0.3944523982839062,0.3062109296229079,0.0,0.0,0.016094341054327964
Mercedes-Benz,A-class,0.7142857142857224,Manual,0.16622342484032457,Diesel,0.05172413793103448,0.6303330992651704,0.21153846153846156,0.357879435804727,0.25,0.0,1.0,0.16607347756415897,0.0,0.9589340753906317,0.2857142857142857,0.38307007036344043,0.3864613190250613,0.6471062714256908,0.0,0.0,0.01693885544712382
Mercedes-Benz,C-class,0.8214285714285694,Semi-Auto,0.041356165189365905,Petrol,0.2521562254099904,0.3724075419932279,0.19290840505357215,0.29334009094203384,0.5,0.0,1.0,0.20098710868057448,1.0,0.0,0.17857142857142855,0.251665407576612,0.3569799894396711,0.6471062714256908,0.0,0.1111111111111111,0.0027654422176367276
Ford,Focus,0.7142857142857224,Manual,0.11864123418338754,Petrol,0.2776029285131471,0.41728519353717514,0.0,0.535362634177133,0.625,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.2857142857142857,0.5895177582832836,0.3641340440652041,1.0,1.0,0.25,0.0008200025158273177
Mercedes-Benz,E-class,0.8214285714285694,Semi-Auto,0.02599079254115337,Diesel,0.25,0.7437133627493355,0.1923076923076923,0.48695812553011325,0.375,0.0,1.0,0.21694471719952657,1.0,0.9589340753906317,0.17857142857142855,0.47055064174384725,0.3389550259375286,0.6471062714256908,0.0,0.027777777777777776,0.002790347195215212
Škoda,Scala,0.8571428571428612,Semi-Auto,0.0003065024969117551,Petrol,0.25,0.4271934605227083,0.09615384615384615,0.6402390695790093,0.625,0.0,0.2795306318130686,0.23606414662590508,1.0,0.0,0.14285714285714285,0.3899520517730943,0.3091882314858744,0.07632587215164349,1.0,0.25,0.001893773696014135
Škoda,Octavia,0.8214285714285694,Manual,0.10001269353775086,Diesel,0.25,0.6834800977733728,0.11538461538461542,0.6160368152554995,0.75,0.0,0.2795306318130686,0.20620235002112755,0.0,0.9589340753906317,0.17857142857142855,0.5520177510030779,0.4257893705622968,0.07632587215164349,1.0,0.4444444444444444,0.0020730883958543504
Opel,Corsa,0.8214285714285694,Automatic,0.04378032130130433,Petrol,0.25,0.35869288466769195,0.07692307692307687,0.5999019790398261,0.5,0.0,0.0,0.19105562556318517,0.7617071390650407,0.0,0.17857142857142855,0.3625564719308185,0.3598237424967288,0.47166767493446266,0.0,0.1111111111111111,0.00171445899617392
BMW,1 Series,0.75,Manual,0.09597243335118681,Diesel,0.034482758620689655,0.702376808354067,0.1923076923076923,0.7289806687652124,0.375,0.0,0.8723071202050083,0.1427481159638404,0.0,0.9589340753906317,0.25,0.4462321016664649,0.3647558199571176,0.31528533978624723,0.0,0.027777777777777776,0.024137335271431325
Hyundai,i10,0.75,Manual,0.05203112083938339,Petrol,0.25,0.5984449001602491,0.0,0.7209132506573758,0.25,0.0,0.16788249282321177,0.16177360140854818,0.0,0.0,0.25,0.8026724176578119,0.3389822649514851,0.0,0.0,0.0,0.0009972001968130584
Volkswagen,Golf,0.8214285714285694,Automatic,0.03095675218808726,Diesel,0.25,0.506323436079365,0.1923076923076923,0.737048086873049,0.375,0.0,0.463296748877857,0.2070455123168875,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.3308927401565942,0.3447805430556903,0.5471869328493648,0.0,0.027777777777777776,0.002790347195215212
Mercedes-Benz,C-class,0.75,Semi-Auto,0.1295855405125093,Diesel,0.23280676382761714,0.5856100032306106,0.21153846153846156,0.41435136255958344,0.5,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.25,0.35801210597673433,0.38447141825882636,0.6471062714256908,0.0,0.1111111111111111,0.0032457150682991525
Ford,Focus,0.8214285714285694,Manual,0.021188920089535875,Petrol,0.25,0.4354607714017619,0.09615384615384615,0.5756997247163163,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.17857142857142855,0.3964369957937295,0.3333219978513261,1.0,0.0,0.0,0.001893773696014135
Ford,Fiesta,0.6785714285714306,Manual,0.09123248059591514,Petrol,0.5163336274289776,0.4543574819824561,0.11538461538461542,0.6805761601181926,0.625,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.3214285714285714,0.38352500903835746,0.34413770232631713,1.0,1.0,0.25,0.0005981166794753514
Volkswagen,Polo,0.8214285714285694,Manual,0.03957597391942389,Petrol,0.25862068965517243,0.506323436079365,0.0,0.0010532865073426508,0.5,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.17857142857142855,0.6942812104557647,0.35489166503634006,0.5471869328493648,0.0,0.1111111111111111,0.0009378244683891461
BMW,X3,0.8214285714285694,Semi-Auto,0.01857281291892544,Petrol,0.25,0.24767471000611374,0.1923076923076923,0.23686816418717735,0.75,0.0,0.8723071202050083,0.2511226774336644,1.0,0.0,0.17857142857142855,0.17872816081525886,0.3302530689455614,0.31528533978624723,1.0,0.4444444444444444,0.002790347195215212
Volkswagen,Tiguan,0.7857142857142918,Semi-Auto,0.07286709865974816,Petrol,0.25862068965517243,0.33979617408699786,0.1923076923076923,0.22880074607934067,0.375,0.0,0.463296748877857,0.2540135361016627,1.0,0.0,0.21428571428571427,0.23292376441628246,0.36545071746871877,0.5471869328493648,0.0,0.027777777777777776,0.0026715957383673873
Opel,Mokka X,0.75,Manual,0.07839033557379434,Petrol,0.25,0.4449091266921091,0.07692307692307687,0.2610704185106873,0.5,0.0,0.0,0.2298096638299723,0.0,0.0,0.25,0.4350157954266926,0.3544431292731898,0.47166767493446266,0.0,0.1111111111111111,0.00171445899617392
Volkswagen,Golf,0.6785714285714306,Manual,0.14594472428707206,Diesel,0.034482758620689655,0.6834800977733728,0.1923076923076923,0.535362634177133,0.25,0.0,0.463296748877857,0.2070455123168875,0.0,0.9589340753906317,0.3214285714285714,0.4351150547739472,0.365531829199167,0.5471869328493648,0.0,0.0,0.024137335271431325
Ford,Focus,0.8214285714285694,Automatic,0.007582066817544326,Petrol,0.29402618199941316,0.5255795567266403,0.0,0.2691378366185239,0.375,0.0,0.1588476258139253,0.21659839265967912,0.7617071390650407,0.0,0.17857142857142855,0.716938190387758,0.31735993567282195,1.0,0.0,0.027777777777777776,0.0007302675486187288
Ford,Focus,0.7142857142857224,Manual,0.045387137421478076,Petrol,0.2776029285131471,0.41728519353717514,0.0,0.5115944574768934,0.625,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.2857142857142857,0.5895177582832836,0.329760587573228,1.0,1.0,0.25,0.0008200025158273177
Volkswagen,Golf,0.8214285714285694,Semi-Auto,0.010139350276626243,Petrol,0.25,0.4271934605227083,0.09615384615384615,0.535362634177133,1.0,0.0,0.463296748877857,0.2070455123168875,1.0,0.0,0.17857142857142855,0.3899520517730943,0.32035985907656356,0.5471869328493648,1.0,1.0,0.001893773696014135
Toyota,Yaris,0.75,Manual,0.06715191068702997,Petrol,0.05172413793103448,0.573642967523088,0.05769230769230771,0.7531829230887223,0.5,0.0,0.1514357428353864,0.19242508080648957,0.0,0.0,0.25,0.5874934234786,0.34785128789571884,0.09901189755999196,0.0,0.1111111111111111,0.010182740304756995
Škoda,Yeti Outdoor,0.7142857142857224,Semi-Auto,0.12346477852872606,Diesel,0.27586206896551724,0.49569403637772463,0.1923076923076923,0.5918345609319895,0.25,0.0,0.2795306318130686,0.19412956855217703,1.0,0.9589340753906317,0.2857142857142857,0.32463940127955304,0.3663974245315622,0.07632587215164349,0.0,0.0,0.0024562204253266114
Volkswagen,Passat,0.7857142857142918,Manual,0.05696302465332709,Petrol,0.25,0.5299443243052328,0.07692307692307687,0.30947492715770714,0.5,0.0,0.463296748877857,0.20675635485858954,0.0,0.0,0.21428571428571427,0.5064825254500203,0.35301277838476336,0.5471869328493648,0.0,0.1111111111111111,0.00171445899617392
Audi,A1,0.8214285714285694,Semi-Auto,0.008486094384193139,Petrol,0.25,0.41774510523236125,0.09615384615384615,0.34981201769689035,0.5,1.0,0.8945243971923289,0.1265819941731896,1.0,0.0,0.17857142857142855,0.38254068717808243,0.31842044128286134,0.3062109296229079,0.0,0.1111111111111111,0.001893773696014135
