carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
712,Audi,Q2,2017.0,Manual,33636.0,Diesel,30.0,61.4,1.6,63.0,4.0,0.0,16999.0,15586.958,1412.0419921875,1412.0419921875
21966,Ford,C-MAX,2017.0,Manual,13000.0,Petrol,,44.1,1.6,,2.0,0.0,8795.0,10206.927,-1411.9267578125,1411.9267578125
36875,Mercedes-Benz,A-Class,2017.0,Automatic,20571.0,Petrol,145.0,52.3,1.6,93.0,1.0,0.0,18500.0,17088.143,1411.857421875,1411.857421875
24090,Ford,Focus,2018.0,Manual,18050.0,Petrol,,,1.0,42.0,2.0,0.0,11000.0,12411.725,-1411.724609375,1411.724609375
15116,Ford,Focus,2019.0,Manual,12627.0,Petrol,,,1.0,95.0,4.0,0.0,16400.0,14988.306,1411.6943359375,1411.6943359375
61297,Opel,Astra,2016.0,Manual,29372.0,Petrol,125.0,51.4,1.4,92.0,,0.0,9491.0,8079.3193,1411.6806640625,1411.6806640625
52525,Toyota,Prius,2011.0,Manual,112000.0,Other,0.0,70.6,1.8,85.0,4.0,0.0,7250.0,5838.333,1411.6669921875,1411.6669921875
57835,Opel,Corsa,2019.0,Manual,6369.0,Petrol,145.0,,1.4,83.0,3.0,0.0,8295.0,9706.644,-1411.6435546875,1411.6435546875
37642,Mercedes-Benz,GLC-Class,2016.0,Semi-Auto,33622.0,Diesel,125.0,56.5,2.1,81.0,0.0,0.0,23490.0,22078.38,1411.619140625,1411.619140625
39770,Mercedes-Benz,C-Class,2013.0,Semi-Auto,80485.0,Diesel,,,2.1,95.0,0.0,0.0,9298.0,10709.617,-1411.6171875,1411.6171875
50259,Škoda,Superb,2020.0,Semi-Auto,9500.0,Hybrid,135.0,,1.4,75.0,1.0,0.0,28084.0,26672.385,1411.615234375,1411.615234375
8425,BMW,3 Series,2016.0,Manual,15539.0,Diesel,30.0,,2.0,50.0,2.0,0.0,13800.0,15211.609,-1411.609375,1411.609375
56703,Opel,Mokka X,2019.0,Manual,7210.0,Petrol,145.0,39.2,1.4,95.0,3.0,0.0,14995.0,13583.498,1411.501953125,1411.501953125
50453,Škoda,Superb,2018.0,Semi-Auto,25850.0,Petrol,150.0,43.5,2.0,94.0,2.0,0.0,18985.0,17573.516,1411.484375,1411.484375
50706,Škoda,Octavia,2013.0,Manual,19351.0,Diesel,145.0,67.3,1.6,56.0,0.0,0.0,13150.0,11738.563,1411.4365234375,1411.4365234375
63058,Opel,Mokka,2014.0,Manual,54000.0,Petrol,145.0,47.1,1.4,55.0,1.0,0.0,7990.0,6578.6357,1411.3642578125,1411.3642578125
40831,Mercedes-Benz,CL-Class,2019.0,Semi-Auto,13780.0,Diesel,145.0,51.4,2.2,74.0,4.0,0.0,25495.0,24083.666,1411.333984375,1411.333984375
37572,Mercedes-Benz,CL-Class,2019.0,Semi-Auto,2370.0,Petrol,145.0,39.8,2.0,42.0,3.0,0.0,29199.0,30610.299,-1411.298828125,1411.298828125
15482,Ford,Kuga,2017.0,Automatic,20688.0,Petrol,235.0,38.2,1.5,80.0,4.0,0.0,15195.0,13783.809,1411.19140625,1411.19140625
61751,Opel,Mokka,2014.0,Manual,39819.0,Petrol,160.0,44.1,1.4,65.0,2.0,0.0,8679.0,7267.8516,1411.1484375,1411.1484375
40309,Mercedes-Benz,C-Class,2018.0,Semi-Auto,5659.0,Petrol,,,2.0,95.0,4.0,0.0,23498.0,24909.127,-1411.126953125,1411.126953125
30908,Ford,Fiesta,2017.0,Manual,82584.13442011928,Petrol,150.0,65.7,,68.0,3.0,0.0,8702.0,7290.903,1411.09716796875,1411.09716796875
71473,Volkswagen,Polo,2019.0,Semi-Auto,1446.0,Petrol,145.0,46.3,1.0,94.0,2.0,0.0,17349.0,15937.908,1411.091796875,1411.091796875
44823,Mercedes-Benz,A-Class,2019.0,Semi-Auto,4639.0,Petrol,145.0,35.3,2.0,93.0,4.0,0.0,33559.0,32147.908,1411.091796875,1411.091796875
15467,Ford,Ka+,2017.0,Manual,36262.0,Petrol,145.0,57.7,1.2,,2.0,0.0,7500.0,6089.0103,1410.98974609375,1410.98974609375
56078,Opel,Mokka X,2016.0,Manual,19241.0,Petrol,200.0,42.2,1.6,77.0,1.0,0.0,10999.0,9588.012,1410.98828125,1410.98828125
31976,Hyundai,Tucson,2019.0,Manual,2220.0,Petrol,150.0,34.9,1.6,65.0,4.0,0.0,16390.0,17800.922,-1410.921875,1410.921875
32595,Hyundai,Kona,2020.0,Automatic,2083.0,Hybrid,135.0,52.3,1.6,99.0,4.0,0.0,25280.0,26690.91,-1410.91015625,1410.91015625
37230,Mercedes-Benz,E-Class,2017.0,Semi-Auto,39224.0,Diesel,150.0,65.7,2.0,78.0,2.0,0.0,19070.0,17659.12,1410.880859375,1410.880859375
22296,Ford,Focus,2015.0,Manual,30367.0,Petrol,,,2.0,56.0,,0.0,13999.0,12588.141,1410.859375,1410.859375
56911,Opel,Corsa,2016.0,Manual,34927.0,Petrol,30.0,55.4,1.4,86.0,1.0,0.0,7995.0,6584.1475,1410.8525390625,1410.8525390625
35416,Mercedes-Benz,C-Class,2017.0,Automatic,29489.0,Diesel,20.0,65.7,2.1,66.0,2.0,0.0,15995.0,17405.846,-1410.845703125,1410.845703125
44431,Mercedes-Benz,E-Class,2017.0,Semi-Auto,29816.0,Diesel,145.0,61.4,2.0,43.0,2.0,0.0,20998.0,19587.166,1410.833984375,1410.833984375
1444,Audi,RS3,2020.0,,415.0,Petrol,145.0,29.7,2.5,49.0,2.0,0.0,41990.0,40579.27,1410.73046875,1410.73046875
22157,Ford,Focus,2018.0,Manual,11296.0,,,,1.0,88.0,1.0,0.0,14260.0,12849.276,1410.7236328125,1410.7236328125
4764,Audi,Q5,2016.0,Automatic,62926.0,Diesel,235.0,42.8,3.0,40.0,2.0,0.0,22700.0,21289.348,1410.65234375,1410.65234375
56366,Opel,Corsa,2019.0,Manual,5124.0,Petrol,145.0,43.5,1.4,31.0,3.0,0.0,10990.0,9579.393,1410.607421875,1410.607421875
1567,Audi,A6,2018.0,Semi-Auto,15350.0,Diesel,145.0,61.4,2.0,90.0,0.0,0.0,22999.0,21588.396,1410.603515625,1410.603515625
30973,Ford,B-MAX,2015.0,Manual,39700.0,Petrol,145.0,47.1,1.4,97.0,4.0,0.0,6995.0,5584.4385,1410.5615234375,1410.5615234375
3138,Audi,TT,2020.0,Semi-Auto,1015.0,Petrol,145.0,37.7,2.0,36.0,4.0,0.0,29970.0,31380.547,-1410.546875,1410.546875
52972,Toyota,RAV4,2017.0,Automatic,31250.0,Petrol,200.0,43.5,2.0,49.0,0.0,0.0,17995.0,16584.463,1410.537109375,1410.537109375
43519,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,16.0,Diesel,145.0,44.8,2.0,77.0,0.0,0.0,33980.0,35390.535,-1410.53515625,1410.53515625
50859,Škoda,Fabia,2019.0,Manual,100.0,Petrol,145.0,60.1,1.0,38.0,0.0,0.0,12495.0,11084.609,1410.390625,1410.390625
32195,Hyundai,Ioniq,2019.0,Automatic,4967.0,Hybrid,135.0,78.5,1.6,86.0,1.0,0.0,16895.0,18305.387,-1410.38671875,1410.38671875
15193,Ford,Fiesta,2018.0,Manual,14806.0,Petrol,150.0,62.8,1.0,77.0,3.0,0.0,12995.0,11584.887,1410.11328125,1410.11328125
57169,Opel,Astra,2017.0,Manual,11627.0,Diesel,145.0,72.4,,79.0,,0.0,11610.0,10199.93,1410.0703125,1410.0703125
70529,Volkswagen,Passat,2017.0,Semi-Auto,87749.0,Hybrid,0.0,,1.4,94.0,0.0,0.0,14498.0,13088.0625,1409.9375,1409.9375
2055,Audi,A6,2017.0,Semi-Auto,29300.0,Diesel,30.0,64.2,2.0,31.0,1.0,0.0,16990.0,18399.922,-1409.921875,1409.921875
22059,Ford,Kuga,2017.0,Manual,14590.0,Diesel,145.0,60.1,2.0,99.0,2.0,0.0,14980.0,16389.908,-1409.908203125,1409.908203125
38088,Mercedes-Benz,A-Class,2016.0,Semi-Auto,14000.0,Petrol,125.0,52.3,1.6,46.0,1.0,0.0,17250.0,15840.165,1409.8349609375,1409.8349609375
65152,Opel,Insignia,2018.0,Manual,11624.0,Diesel,145.0,65.7,1.6,33.0,4.0,0.0,14000.0,12590.182,1409.818359375,1409.818359375
58244,Opel,Corsa,2016.0,Manual,21117.0,Petrol,30.0,54.3,1.4,43.0,3.0,0.0,8200.0,6790.248,1409.751953125,1409.751953125
72052,Volkswagen,Golf,2019.0,Manual,9758.0,Diesel,145.0,57.7,1.6,57.0,0.0,0.0,16054.0,14644.305,1409.6953125,1409.6953125
43630,Mercedes-Benz,E-Class,2014.0,Semi-Auto,82748.0,Diesel,125.0,57.7,2.1,70.0,3.0,0.0,12802.0,11392.425,1409.5751953125,1409.5751953125
31628,Hyundai,Kona,2018.0,Manual,5880.0,Petrol,145.0,52.3,1.0,58.0,1.0,0.0,14999.0,13589.471,1409.529296875,1409.529296875
54520,Toyota,Auris,2014.0,Automatic,32198.0,Hybrid,0.0,70.6,1.8,55.0,4.0,0.0,13695.0,12285.611,1409.388671875,1409.388671875
59999,Opel,Astra,2016.0,Manual,39024.0,Petrol,125.0,51.4,1.4,67.0,2.0,0.0,8998.0,7588.7007,1409.29931640625,1409.29931640625
42052,Mercedes-Benz,A-Class,2013.0,Semi-Auto,54060.0,Diesel,30.0,,2.1,73.0,2.0,0.0,11998.0,10588.943,1409.056640625,1409.056640625
70806,Volkswagen,Up,2016.0,Manual,26156.0,Petrol,20.0,61.4,1.0,50.0,2.0,0.0,7465.0,6055.949,1409.05078125,1409.05078125
44893,Mercedes-Benz,C-Class,2018.0,Automatic,6232.0,Diesel,,,2.0,39.0,0.0,0.0,27649.0,26239.977,1409.0234375,1409.0234375
38963,Mercedes-Benz,E-Class,2009.0,Automatic,114000.0,Diesel,235.0,44.1,2.1,60.0,1.0,0.0,6999.0,5589.997,1409.0029296875,1409.0029296875
25265,Ford,Focus,2019.0,Automatic,2840.0,Diesel,,,1.5,93.0,2.0,0.0,18298.0,16889.018,1408.982421875,1408.982421875
50170,Škoda,Fabia,2018.0,Semi-Auto,9136.0,Petrol,150.0,60.1,1.0,44.0,2.0,0.0,13495.0,12086.027,1408.97265625,1408.97265625
75512,Volkswagen,Up,2013.0,Manual,30442.0,Petrol,20.0,60.1,1.0,33.0,3.0,0.0,6250.0,4841.0527,1408.947265625,1408.947265625
3624,Audi,A4,2017.0,Automatic,30292.0,Diesel,30.0,65.7,2.0,73.0,2.0,0.0,19500.0,18091.059,1408.94140625,1408.94140625
17527,Ford,Focus,2018.0,Manual,,Petrol,145.0,41.5,2.0,97.0,4.0,0.0,20500.0,19091.209,1408.791015625,1408.791015625
75127,Volkswagen,Golf,2019.0,Manual,9018.0,Diesel,145.0,57.7,1.6,60.0,,0.0,16134.0,14725.229,1408.771484375,1408.771484375
69660,Volkswagen,Tiguan,2015.0,Manual,38000.0,Diesel,145.0,53.3,2.0,38.0,1.0,0.0,13995.0,12586.244,1408.755859375,1408.755859375
27755,Ford,Fiesta,2016.0,Manual,21428.0,Petrol,20.0,62.8,1.0,61.0,0.0,0.0,9995.0,8586.268,1408.732421875,1408.732421875
33752,Hyundai,i20,2016.0,Manual,17740.0,Petrol,0.0,65.7,1.0,51.0,4.0,0.0,8000.0,6591.2983,1408.70166015625,1408.70166015625
47263,Škoda,Kodiaq,2019.0,Manual,4657.0,Petrol,150.0,37.2,1.5,87.0,0.0,0.0,25000.0,23591.398,1408.6015625,1408.6015625
46499,Mercedes-Benz,CLS-Class,2016.0,Semi-Auto,23629.0,Diesel,145.0,56.5,,79.0,4.0,0.0,20699.0,19290.414,1408.5859375,1408.5859375
60990,Opel,Adam,2018.0,Manual,10490.0,Petrol,145.0,57.7,1.0,38.0,2.0,0.0,9291.0,7882.442,1408.55810546875,1408.55810546875
47172,Škoda,Yeti Outdoor,2015.0,Manual,38805.0,Diesel,30.0,62.8,2.0,60.0,2.0,0.0,10995.0,9586.585,1408.4150390625,1408.4150390625
10596,BMW,X1,2019.0,Semi-Auto,4928.0,Diesel,145.0,60.1,2.0,87.0,,0.0,25745.0,24336.633,1408.3671875,1408.3671875
46941,Škoda,Fabia,2017.0,Manual,16052.0,Petrol,150.0,58.9,1.2,87.0,0.0,0.0,9990.0,8581.666,1408.333984375,1408.333984375
20315,Ford,EcoSport,2018.0,Manual,8200.0,Petrol,145.0,51.4,1.0,51.0,0.0,0.0,14650.0,13241.67,1408.330078125,1408.330078125
66904,Volkswagen,Golf SV,2018.0,Automatic,,Petrol,150.0,,1.5,97.0,4.0,0.0,16990.0,15581.696,1408.3037109375,1408.3037109375
6141,Audi,A4,2020.0,Manual,4521.0,Petrol,145.0,39.2,2.0,66.0,1.0,0.0,27900.0,26491.781,1408.21875,1408.21875
53822,Toyota,Yaris,2018.0,Manual,15958.0,Petrol,,58.9,1.5,91.0,3.0,0.0,10990.0,9581.832,1408.16796875,1408.16796875
67215,Volkswagen,Passat,2016.0,Manual,86500.0,Diesel,20.0,68.9,2.0,76.0,4.0,0.0,7650.0,9058.147,-1408.1474609375,1408.1474609375
55694,Toyota,Prius,2014.0,Automatic,49999.0,Hybrid,0.0,70.6,1.8,51.0,0.0,0.0,11995.0,13403.139,-1408.138671875,1408.138671875
12542,BMW,1 Series,2016.0,Semi-Auto,42001.0,Diesel,20.0,68.9,1.5,89.0,2.0,0.0,13498.0,12089.867,1408.1328125,1408.1328125
38639,Mercedes-Benz,B-Class,2024.0,Semi-Auto,23915.0,Diesel,20.0,68.9,2.1,43.0,3.0,0.0,14200.0,15608.097,-1408.0966796875,1408.0966796875
36373,Mercedes-Benz,A-Class,2016.0,Automatic,34595.0,Diesel,20.0,74.3,1.5,78.0,0.0,0.0,15295.0,13887.05,1407.9501953125,1407.9501953125
58136,Opel,Insignia,2016.0,Manual,82597.0,Diesel,20.0,72.4,1.6,97.0,0.0,0.0,8499.0,7091.0703,1407.9296875,1407.9296875
68035,Volkswagen,Golf,2014.0,Semi-Auto,70619.0,Diesel,20.0,67.3,1.6,38.0,1.0,0.0,7620.0,9027.865,-1407.865234375,1407.865234375
49143,Škoda,Superb,2019.0,Semi-Auto,11978.0,Petrol,145.0,38.2,2.0,94.0,3.0,0.0,23485.0,22077.16,1407.83984375,1407.83984375
64778,Opel,Mokka X,2017.0,Automatic,18262.0,Petrol,145.0,43.5,1.4,40.0,0.0,0.0,13015.0,11607.161,1407.8388671875,1407.8388671875
25757,Ford,Focus,2019.0,Automatic,8418.0,Diesel,,,2.0,94.0,2.0,0.0,21080.0,19672.197,1407.802734375,1407.802734375
29922,Ford,Focus,2019.0,Manual,12691.0,Diesel,145.0,,1.5,36.0,1.0,0.0,15080.0,16487.74,-1407.740234375,1407.740234375
18893,Ford,Focus,2017.0,Manual,7131.0,Petrol,,,2.0,53.0,1.0,0.0,19100.0,17692.262,1407.73828125,1407.73828125
34971,Mercedes-Benz,A-Class,2016.0,Manual,52178.0,Diesel,30.0,65.7,2.1,97.0,4.0,0.0,11900.0,13307.708,-1407.7080078125,1407.7080078125
20183,Ford,Focus,2020.0,Manual,877.0,Petrol,,,1.0,33.0,2.0,0.0,19490.0,18082.33,1407.669921875,1407.669921875
51550,Toyota,Verso,2011.0,Manual,29761.0,Diesel,145.0,53.3,2.0,86.0,4.0,0.0,7995.0,9402.651,-1407.6513671875,1407.6513671875
54912,Toyota,Auris,2014.0,,39248.0,Hybrid,0.0,70.6,1.8,56.0,0.0,0.0,13000.0,11592.392,1407.6083984375,1407.6083984375
28384,Ford,Fiesta,2018.0,Manual,3563.0,Petrol,,65.7,1.0,59.0,2.0,0.0,10650.0,12057.601,-1407.6005859375,1407.6005859375
66297,Volkswagen,T-Cross,2019.0,Manual,4358.0,Petrol,145.0,47.9,1.0,94.0,3.0,0.0,19980.0,18572.422,1407.578125,1407.578125
50783,Škoda,Octavia,2017.0,Manual,116750.0,Diesel,145.0,68.9,1.6,59.0,4.0,0.0,7500.0,8907.549,-1407.548828125,1407.548828125
68103,Volkswagen,Polo,2019.0,Manual,11345.0,Petrol,150.0,48.7,1.0,75.0,3.0,0.0,11495.0,12902.5,-1407.5,1407.5
30206,Ford,Focus,2019.0,Automatic,8566.0,Diesel,,,2.0,75.0,2.0,0.0,21570.0,20162.508,1407.4921875,1407.4921875
4606,Audi,Q,2019.0,Semi-Auto,11475.0,Diesel,145.0,33.2,3.0,87.0,0.0,0.0,45990.0,44582.543,1407.45703125,1407.45703125
33000,Hyundai,Tucson,2019.0,Manual,10000.0,Petrol,150.0,34.9,1.6,79.0,1.0,0.0,17750.0,16342.598,1407.40234375,1407.40234375
14081,BMW,X1,2016.0,Semi-Auto,13690.0,Diesel,125.0,57.6,2.0,86.0,2.0,0.0,19500.0,18092.646,1407.353515625,1407.353515625
56889,Opel,Insignia,2017.0,Manual,24000.0,Diesel,145.0,64.2,1.6,52.0,4.0,0.0,9990.0,11397.337,-1407.3369140625,1407.3369140625
15544,Ford,Focus,2017.0,Manual,54631.0,Diesel,,,2.0,79.0,4.0,0.0,15087.0,13679.691,1407.30859375,1407.30859375
67943,Volkswagen,T-Cross,2019.0,Automatic,6000.0,Diesel,145.0,51.4,1.6,84.0,4.0,0.0,19990.0,18582.768,1407.232421875,1407.232421875
16733,Ford,Kuga,2017.0,Manual,19693.0,Diesel,30.0,64.2,1.5,92.0,2.0,0.0,14500.0,13092.782,1407.2177734375,1407.2177734375
48137,Škoda,Yeti Outdoor,2017.0,,26067.0,Petrol,125.0,51.4,1.2,66.0,1.0,0.0,13999.0,12591.815,1407.1845703125,1407.1845703125
28027,Ford,Fiesta,2019.0,Manual,11677.0,Petrol,145.0,55.4,1.0,43.0,0.0,0.0,14580.0,13172.869,1407.130859375,1407.130859375
6901,Audi,Q3,2019.0,Automatic,4590.0,Petrol,145.0,31.4,2.0,87.0,4.0,0.0,31990.0,33397.09,-1407.08984375,1407.08984375
18667,Ford,Mondeo,2018.0,Manual,31199.0,Diesel,145.0,47.1,2.0,89.0,4.0,0.0,12499.0,13906.029,-1407.029296875,1407.029296875
41255,Mercedes-Benz,A-Class,2020.0,Semi-Auto,1000.0,Petrol,145.0,53.3,1.3,86.0,4.0,0.0,25729.0,24322.11,1406.890625,1406.890625
18546,Ford,Kuga,2019.0,Manual,9420.0,Petrol,145.0,39.2,1.5,87.0,4.0,,19498.0,18091.127,1406.873046875,1406.873046875
67218,Volkswagen,T-Cross,2019.0,Automatic,7500.0,Diesel,145.0,51.4,1.6,56.0,0.0,0.0,19250.0,17843.143,1406.857421875,1406.857421875
68628,Volkswagen,Tiguan,2016.0,Automatic,33388.0,Diesel,160.0,49.6,2.0,85.0,2.0,0.0,14500.0,15906.808,-1406.8076171875,1406.8076171875
71945,Volkswagen,Golf,2017.0,Semi-Auto,16016.0,Petrol,205.0,39.8,2.0,65.0,2.0,0.0,21661.0,20254.266,1406.734375,1406.734375
20456,Ford,Focus,2018.0,Manual,5055.0,Petrol,,,1.0,49.0,2.0,0.0,13150.0,14556.73,-1406.73046875,1406.73046875
14726,BMW,5 Series,2017.0,Automatic,54678.0,Diesel,125.0,60.1,2.0,40.0,2.0,0.0,16490.0,15083.324,1406.67578125,1406.67578125
11491,BMW,,2016.0,Semi-Auto,52061.0,Diesel,30.0,65.7,2.0,91.0,3.0,0.0,15500.0,14093.356,1406.6435546875,1406.6435546875
11086,BMW,1 Series,2020.0,Semi-Auto,953.0,Diesel,145.0,51.4,2.0,60.0,2.0,0.0,28790.0,27383.37,1406.630859375,1406.630859375
8939,BMW,2 Series,2019.0,Manual,1000.0,Petrol,145.0,52.3,1.5,88.0,4.0,0.0,20980.0,19573.422,1406.578125,1406.578125
10419,BMW,1 Series,2019.0,Manual,15953.0,Petrol,145.0,52.3,1.5,43.0,4.0,0.0,17480.0,16073.523,1406.4765625,1406.4765625
70148,Volkswagen,Polo,2014.0,Manual,43918.0,Petrol,20.0,60.1,1.2,92.0,1.0,0.0,8250.0,6843.532,1406.4677734375,1406.4677734375
71230,Volkswagen,Tiguan,2019.0,Manual,13058.0,Petrol,145.0,40.9,1.5,46.0,1.0,0.0,20499.0,19092.54,1406.4609375,1406.4609375
31477,Hyundai,i20,2018.0,Automatic,30239.0,Petrol,150.0,45.6,1.4,,1.0,0.0,9995.0,8588.561,1406.439453125,1406.439453125
42688,Mercedes-Benz,GLE-Class,2017.0,Automatic,22585.0,Diesel,200.0,47.9,2.1,82.0,4.0,0.0,24500.0,25906.324,-1406.32421875,1406.32421875
49392,Škoda,Superb,2019.0,Semi-Auto,2008.0,Diesel,145.0,47.9,1.6,45.0,3.0,0.0,23999.0,22592.797,1406.203125,1406.203125
19785,Ford,Focus,2019.0,Manual,6728.0,Petrol,,,1.0,45.0,4.0,0.0,14540.0,15946.164,-1406.1640625,1406.1640625
843,Audi,Q2,2020.0,Manual,2999.0,Petrol,145.0,45.6,1.0,99.0,3.0,0.0,23000.0,21593.875,1406.125,1406.125
42057,Mercedes-Benz,B-Class,2019.0,Manual,4001.0,Petrol,145.0,45.6,1.3,33.0,0.0,0.0,20490.0,21896.113,-1406.11328125,1406.11328125
60416,Opel,Grandland X,2019.0,Manual,5108.0,Petrol,145.0,44.1,1.2,99.0,2.0,0.0,14750.0,16156.102,-1406.1015625,1406.1015625
74123,Volkswagen,Golf,2019.0,Semi-Auto,9038.0,Diesel,145.0,52.3,2.0,47.0,1.0,0.0,19478.0,18072.123,1405.876953125,1405.876953125
4234,Audi,A1,2016.0,Manual,16327.0,Petrol,30.0,56.5,1.4,63.0,1.0,0.0,13888.0,12482.145,1405.85546875,1405.85546875
39151,Mercedes-Benz,C-Class,2019.0,Semi-Auto,13708.0,Diesel,145.0,61.4,2.0,88.0,1.0,,26480.0,25074.16,1405.83984375,1405.83984375
6550,Audi,A1,2018.0,Manual,20000.0,Petrol,150.0,67.3,1.0,92.0,1.0,0.0,14500.0,13094.193,1405.806640625,1405.806640625
75083,Volkswagen,Passat,2019.0,Manual,8179.0,Diesel,150.0,54.3,2.0,42.0,3.0,0.0,17490.0,18895.773,-1405.7734375,1405.7734375
70725,Volkswagen,Polo,2017.0,Semi-Auto,35276.0,Petrol,20.0,61.4,1.4,63.0,0.0,0.0,12495.0,11089.241,1405.7587890625,1405.7587890625
30020,Ford,Focus,2019.0,Automatic,13376.0,Petrol,,,1.0,65.0,4.0,,17310.0,15904.244,1405.755859375,1405.755859375
12647,BMW,3 Series,2016.0,Manual,43400.0,Diesel,125.0,58.9,2.0,39.0,1.0,0.0,14995.0,13589.264,1405.736328125,1405.736328125
9331,BMW,3 Series,2019.0,Semi-Auto,4609.0,Diesel,145.0,49.6,2.0,35.0,4.0,0.0,30480.0,29074.268,1405.732421875,1405.732421875
51574,Toyota,Verso,2017.0,Manual,36199.0,Petrol,205.0,41.5,1.6,,0.0,0.0,10998.0,9592.457,1405.54296875,1405.54296875
40275,Mercedes-Benz,SL-Class,2017.0,Semi-Auto,13526.0,Petrol,145.0,47.9,2.0,34.0,2.0,0.0,20998.0,22403.506,-1405.505859375,1405.505859375
29988,Ford,Fiesta,2019.0,Manual,17073.0,Petrol,145.0,58.9,1.0,,4.0,0.0,11250.0,12655.482,-1405.482421875,1405.482421875
30449,Ford,Focus,2017.0,Manual,33511.0,Petrol,150.0,60.1,1.0,54.0,1.0,0.0,10500.0,9094.559,1405.44140625,1405.44140625
27952,Ford,Fiesta,2018.0,Manual,9901.0,Petrol,150.0,65.7,1.0,72.0,3.0,0.0,12998.0,11592.624,1405.3759765625,1405.3759765625
74511,Volkswagen,Tiguan,2017.0,Manual,17138.0,Diesel,160.0,50.4,2.0,66.0,0.0,0.0,17990.0,19395.346,-1405.345703125,1405.345703125
26279,Ford,Focus,2017.0,Manual,17445.0,Petrol,,,1.0,68.0,2.0,0.0,11899.0,10493.693,1405.306640625,1405.306640625
8508,BMW,4 Series,2019.0,Automatic,4734.0,Petrol,145.0,48.7,2.0,81.0,4.0,0.0,27162.0,25756.713,1405.287109375,1405.287109375
50962,Škoda,Octavia,2017.0,Manual,12007.0,Petrol,145.0,58.9,2.61964142215505,55.0,2.0,0.0,11990.0,10584.783,1405.216796875,1405.216796875
6610,Audi,A5,2015.0,Semi-Auto,49112.0,Diesel,200.0,44.8,3.0,75.0,1.0,0.0,16990.0,15584.966,1405.0341796875,1405.0341796875
53795,Toyota,Yaris,2017.0,Automatic,16720.0,Hybrid,135.0,76.3,1.5,83.0,1.0,0.0,13250.0,11845.011,1404.9892578125,1404.9892578125
4683,Audi,A3,2016.0,Manual,29775.0,Petrol,20.0,60.1,1.4,49.0,4.0,0.0,14995.0,13590.041,1404.958984375,1404.958984375
27324,Ford,Fiesta,2016.0,Manual,15543.0,Petrol,125.0,54.3,,52.0,2.0,0.0,7891.0,9295.959,-1404.958984375,1404.958984375
30772,Ford,Focus,2018.0,Manual,20830.0,Petrol,,,1.0,98.0,0.0,0.0,12895.0,11490.045,1404.955078125,1404.955078125
40208,Mercedes-Benz,,2016.0,Semi-Auto,17223.0,Petrol,200.0,43.5,2.0,73.0,0.0,,22000.0,23404.943,-1404.943359375,1404.943359375
37537,Mercedes-Benz,A-Class,2014.0,Automatic,,Diesel,,68.9,2.1,,,0.0,12799.0,14203.873,-1404.873046875,1404.873046875
67784,Volkswagen,Polo,2018.0,Manual,6586.0,Petrol,150.0,64.2,1.0,41.0,1.0,0.0,13490.0,12085.255,1404.7451171875,1404.7451171875
39973,Mercedes-Benz,B-Class,2020.0,Semi-Auto,1499.0,Diesel,145.0,55.4,2.0,79.0,4.0,0.0,23990.0,25394.695,-1404.6953125,1404.6953125
70243,Volkswagen,Golf,2015.0,,51108.0,Diesel,,68.9,2.0,65.0,3.0,0.0,11271.0,9866.327,1404.6728515625,1404.6728515625
6002,Audi,A4,2016.0,Manual,37478.0,Diesel,0.0,74.3,2.0,74.0,0.0,0.0,13998.0,12593.328,1404.671875,1404.671875
2360,Audi,A3,2016.0,Manual,12067.0,Petrol,20.0,60.1,1.4,35.0,1.0,0.0,15879.0,14474.372,1404.6279296875,1404.6279296875
8281,BMW,X1,2018.0,Automatic,11070.0,Petrol,,44.8,2.0,91.0,4.0,0.0,22600.0,21195.467,1404.533203125,1404.533203125
68324,Volkswagen,Passat,2016.0,Manual,44882.0,Diesel,20.0,67.3,2.0,33.0,1.0,0.0,12499.0,11094.479,1404.521484375,1404.521484375
49991,Škoda,Yeti,2016.0,Automatic,18452.0,Petrol,125.0,51.4,1.2,43.0,3.0,0.0,10494.0,11898.511,-1404.5107421875,1404.5107421875
71716,Volkswagen,Polo,2017.0,Manual,29364.0,Petrol,20.0,60.1,1.2,98.0,3.0,0.0,9999.0,8594.502,1404.498046875,1404.498046875
54262,Toyota,CH-R,2017.0,Automatic,9740.0,Hybrid,135.0,74.3,1.8,97.0,1.0,0.0,20495.0,21899.414,-1404.4140625,1404.4140625
59762,Opel,Mokka X,2016.0,Manual,29237.0,Petrol,200.0,42.2,1.6,56.0,3.0,0.0,10295.0,8890.607,1404.392578125,1404.392578125
71168,Volkswagen,Up,2015.0,Manual,38833.0,Petrol,20.0,61.4,1.0,,2.0,0.0,6865.0,5460.6226,1404.37744140625,1404.37744140625
35456,Mercedes-Benz,C-Class,2015.0,Automatic,79950.0,Hybrid,0.0,,2.1,43.0,3.0,0.0,13260.0,14664.319,-1404.3193359375,1404.3193359375
18599,Ford,Focus,2016.0,Manual,9928.0,Petrol,20.0,60.1,1.0,81.0,4.0,0.0,11290.0,9885.693,1404.306640625,1404.306640625
46765,Škoda,Fabia,2017.0,Semi-Auto,10381.0,Petrol,20.0,60.1,1.2,67.0,4.0,0.0,11250.0,9845.787,1404.212890625,1404.212890625
