,price
36054,7099.0
36055,14998.0
36056,9290.0
36057,9995.0
36058,15998.0
36059,15499.0
36060,16998.0
36061,17000.0
36062,14990.0
36063,11500.0
36064,20490.0
36065,11000.0
36066,34987.0
36067,58988.0
36068,18490.0
36069,7599.0
36070,18999.0
36071,19400.0
36072,8795.0
36073,8695.0
36074,29889.0
36075,10991.0
36076,8690.0
36077,12995.0
36078,13000.0
36079,13950.0
36080,7499.0
36081,20999.0
36082,9695.0
36083,7940.0
36084,19798.0
36085,9000.0
36086,13995.0
36087,14995.0
36088,23490.0
36089,25490.0
36090,10991.0
36091,26000.0
36092,10998.0
36093,19997.0
36094,24750.0
36095,26490.0
36096,24479.0
36097,15490.0
36098,8995.0
36099,25950.0
36100,25699.0
36101,15295.0
36102,6295.0
36103,25995.0
36104,11598.0
36105,12091.0
36106,25542.0
36107,17499.0
36108,17480.0
36109,10995.0
36110,27990.0
36111,9400.0
36112,14500.0
36113,17988.0
36114,14300.0
36115,19999.0
36116,6199.0
36117,11199.0
36118,20320.0
36119,13500.0
36120,6610.0
36121,22995.0
36122,11995.0
36123,18800.0
36124,8995.0
36125,11489.0
36126,16995.0
36127,18000.0
36128,11591.0
36129,17980.0
36130,28655.0
36131,12850.0
36132,23999.0
36133,20000.0
36134,32480.0
36135,11495.0
36136,22849.0
36137,27995.0
36138,12600.0
36139,12800.0
36140,11491.0
36141,15495.0
36142,15900.0
36143,33490.0
36144,10498.0
36145,15311.0
36146,28332.0
36147,11799.0
36148,6500.0
36149,8500.0
36150,7495.0
36151,7995.0
36152,22691.0
36153,13695.0
36154,10995.0
36155,18988.0
36156,23900.0
36157,8499.0
36158,9599.0
36159,23000.0
36160,24980.0
36161,7695.0
36162,12397.0
36163,7495.0
36164,13700.0
36165,15995.0
36166,22680.0
36167,6999.0
36168,11299.0
36169,9297.0
36170,8794.0
36171,14990.0
36172,34981.0
36173,11498.0
36174,10360.0
36175,20646.0
36176,38000.0
36177,10480.0
36178,8289.0
36179,8500.0
36180,16981.0
36181,22995.0
36182,12295.0
36183,17750.0
36184,13499.0
36185,12980.0
36186,17298.0
36187,13100.0
36188,9295.0
36189,8881.0
36190,32000.0
36191,15998.0
36192,26900.0
36193,5702.0
36194,20498.0
36195,8299.0
36196,14499.0
36197,29498.0
36198,17000.0
36199,27295.0
36200,16750.0
36201,10500.0
36202,8990.0
36203,12392.0
36204,19000.0
36205,9789.0
36206,10150.0
36207,4000.0
36208,30998.0
36209,9998.0
36210,33860.0
36211,26550.0
36212,9990.0
36213,16500.0
36214,12282.0
36215,17800.0
36216,10999.0
36217,28499.0
36218,6990.0
36219,10988.0
36220,17580.0
36221,9798.0
36222,17000.0
36223,30995.0
36224,14250.0
36225,12395.0
36226,20000.0
36227,20750.0
36228,9000.0
36229,19698.0
36230,10600.0
36231,12099.0
36232,8894.0
36233,9990.0
36234,6290.0
36235,9800.0
36236,11850.0
36237,19990.0
36238,11698.0
36239,4295.0
36240,21205.0
36241,26200.0
36242,14000.0
36243,7340.0
36244,24789.0
36245,15499.0
36246,13950.0
36247,23285.0
36248,28898.0
36249,8495.0
36250,11991.0
36251,10497.0
36252,21999.0
36253,11950.0
36254,25122.0
36255,22000.0
36256,13140.0
36257,20995.0
36258,16492.0
36259,9380.0
36260,25990.0
36261,15950.0
36262,10290.0
36263,19800.0
36264,12995.0
36265,10998.0
36266,5981.0
36267,8000.0
36268,24490.0
36269,28939.0
36270,45450.0
36271,30845.0
36272,11270.0
36273,13600.0
36274,11698.0
36275,9799.0
36276,60000.0
36277,12400.0
36278,14000.0
36279,28391.0
36280,19298.0
36281,22875.0
36282,8000.0
36283,49990.0
36284,9749.0
36285,26699.0
36286,10498.0
36287,27440.0
36288,19600.0
36289,23780.0
36290,36412.0
36291,10990.0
36292,6995.0
36293,11400.0
36294,20481.0
36295,32000.0
36296,8498.0
36297,11750.0
36298,11599.0
36299,16999.0
36300,9498.0
36301,17498.0
36302,35999.0
36303,10999.0
36304,24990.0
36305,7990.0
36306,21234.0
36307,1795.0
36308,15750.0
36309,2250.0
36310,48400.0
36311,15800.0
36312,19290.0
36313,11498.0
36314,24699.0
36315,5777.0
36316,15189.0
36317,22450.0
36318,44099.0
36319,15298.0
36320,17200.0
36321,8405.0
36322,7491.0
36323,25599.0
36324,17998.0
36325,27199.0
36326,16990.0
36327,7690.0
36328,22399.0
36329,10594.0
36330,35791.0
36331,9290.0
36332,20998.0
36333,21699.0
36334,14800.0
36335,5498.0
36336,15998.0
36337,9699.0
36338,7290.0
36339,11995.0
36340,8495.0
36341,12998.0
36342,19293.0
36343,23975.0
36344,27472.0
36345,24132.0
36346,11800.0
36347,14995.0
36348,12750.0
36349,12000.0
36350,12690.0
36351,19690.0
36352,7877.0
36353,33199.0
36354,17990.0
36355,16680.0
36356,17495.0
36357,12000.0
36358,21299.0
36359,20550.0
36360,5678.0
36361,10298.0
36362,9900.0
36363,7530.0
36364,8330.0
36365,8497.0
36366,9391.0
36367,15390.0
36368,13450.0
36369,10590.0
36370,21035.0
36371,10495.0
36372,32900.0
36373,48750.0
36374,6450.0
36375,9998.0
36376,14199.0
36377,14498.0
36378,7450.0
36379,27780.0
36380,19495.0
36381,6395.0
36382,15998.0
36383,11799.0
36384,21999.0
36385,10850.0
36386,16980.0
36387,13999.0
36388,23172.0
36389,8972.0
36390,6344.0
36391,27498.0
36392,17400.0
36393,8990.0
36394,19990.0
36395,11500.0
36396,22498.0
36397,9990.0
36398,14495.0
36399,17020.0
36400,15495.0
36401,17900.0
36402,29950.0
36403,21490.0
36404,14730.0
36405,8000.0
36406,13359.0
36407,9500.0
36408,5494.0
36409,12407.0
36410,9233.0
36411,17998.0
36412,15998.0
36413,26950.0
36414,18480.0
36415,15995.0
36416,29700.0
36417,15900.0
36418,26780.0
36419,9450.0
36420,14699.0
36421,24480.0
36422,13499.0
36423,8675.0
36424,21989.0
36425,6498.0
36426,8995.0
36427,22500.0
36428,7291.0
36429,27990.0
36430,8817.0
36431,14079.0
36432,21994.0
36433,20275.0
36434,15791.0
36435,20500.0
36436,18890.0
36437,10591.0
36438,13599.0
36439,4895.0
36440,15999.0
36441,11495.0
36442,10990.0
36443,16950.0
36444,14800.0
36445,8495.0
36446,21995.0
36447,36000.0
36448,14999.0
36449,16605.0
36450,27990.0
36451,14200.0
36452,19875.0
36453,10730.0
36454,26000.0
36455,14891.0
36456,14795.0
36457,12698.0
36458,16990.0
36459,19599.0
36460,10000.0
36461,42650.0
36462,7575.0
36463,23499.0
36464,19995.0
36465,3490.0
36466,49980.0
36467,9791.0
36468,25780.0
36469,16725.0
36470,11150.0
36471,15840.0
36472,34740.0
36473,27399.0
36474,13698.0
36475,23499.0
36476,15280.0
36477,12985.0
36478,21985.0
36479,7891.0
36480,20998.0
36481,7698.0
36482,25900.0
36483,15995.0
36484,9489.0
36485,8995.0
36486,8871.0
36487,5995.0
36488,1975.0
36489,11798.0
36490,32990.0
36491,9698.0
36492,14790.0
36493,6995.0
36494,10789.0
36495,35490.0
36496,16495.0
36497,26998.0
36498,26024.0
36499,21499.0
36500,14500.0
36501,13499.0
36502,18030.0
36503,8999.0
36504,9998.0
36505,26990.0
36506,14495.0
36507,15000.0
36508,10269.0
36509,11999.0
36510,13200.0
36511,7490.0
36512,10990.0
36513,47000.0
36514,21998.0
36515,24990.0
36516,16500.0
36517,10200.0
36518,12370.0
36519,8790.0
36520,32000.0
36521,30890.0
36522,30990.0
36523,6995.0
36524,8500.0
36525,18400.0
36526,5790.0
36527,10600.0
36528,10499.0
36529,18995.0
36530,8200.0
36531,33888.0
36532,20342.0
36533,8298.0
36534,17995.0
36535,19490.0
36536,31498.0
36537,7495.0
36538,20990.0
36539,28795.0
36540,18995.0
36541,13500.0
36542,10500.0
36543,5499.0
36544,7998.0
36545,14990.0
36546,18910.0
36547,16195.0
36548,11990.0
36549,15170.0
36550,15000.0
36551,15999.0
36552,8690.0
36553,31990.0
36554,26999.0
36555,16450.0
36556,4695.0
36557,35995.0
36558,11490.0
36559,13359.0
36560,15995.0
36561,7200.0
36562,4291.0
36563,29749.0
36564,10490.0
36565,12989.0
36566,8995.0
36567,25750.0
36568,20310.0
36569,8995.0
36570,16995.0
36571,9995.0
36572,9198.0
36573,10998.0
36574,26875.0
36575,18495.0
36576,16990.0
36577,16500.0
36578,9499.0
36579,15500.0
36580,13222.0
36581,25890.0
36582,15470.0
36583,14440.0
36584,10495.0
36585,23740.0
36586,20550.0
36587,7000.0
36588,13799.0
36589,10959.0
36590,7195.0
36591,12489.0
36592,29998.0
36593,9999.0
36594,19500.0
36595,12088.0
36596,15998.0
36597,20000.0
36598,32640.0
36599,14295.0
36600,7995.0
36601,17622.0
36602,15000.0
36603,12990.0
36604,21665.0
36605,14490.0
36606,19995.0
36607,36990.0
36608,19499.0
36609,11998.0
36610,10500.0
36611,21498.0
36612,19450.0
36613,25950.0
36614,10610.0
36615,23995.0
36616,21990.0
36617,16295.0
36618,13990.0
36619,10990.0
36620,15999.0
36621,13000.0
36622,13888.0
36623,31990.0
36624,12149.0
36625,14640.0
36626,27000.0
36627,12380.0
36628,4500.0
36629,17150.0
36630,9890.0
36631,7574.0
36632,15980.0
36633,8682.0
36634,8998.0
36635,51379.0
36636,8495.0
36637,15995.0
36638,9995.0
36639,11390.0
36640,28560.0
36641,6999.0
36642,11600.0
36643,10955.0
36644,20995.0
36645,51950.0
36646,4995.0
36647,6450.0
36648,29998.0
36649,18999.0
36650,11000.0
36651,28990.0
36652,13995.0
36653,18599.0
36654,17899.0
36655,32049.0
36656,13750.0
36657,44990.0
36658,24980.0
36659,19350.0
36660,14480.0
36661,11990.0
36662,9998.0
36663,14500.0
36664,13495.0
36665,9799.0
36666,22000.0
36667,22000.0
36668,10499.0
36669,11000.0
36670,11991.0
36671,9299.0
36672,6995.0
36673,13450.0
36674,16492.0
36675,26100.0
36676,16900.0
36677,7600.0
36678,15998.0
36679,11698.0
36680,19991.0
36681,13500.0
36682,18250.0
36683,14790.0
36684,3899.0
36685,10895.0
36686,15949.0
36687,9500.0
36688,4995.0
36689,18899.0
36690,9000.0
36691,12250.0
36692,16998.0
36693,11999.0
36694,26495.0
36695,17995.0
36696,29000.0
36697,20000.0
36698,22495.0
36699,26980.0
36700,10698.0
36701,4995.0
36702,18750.0
36703,17499.0
36704,16975.0
36705,11600.0
36706,6995.0
36707,15000.0
36708,17998.0
36709,23495.0
36710,11999.0
36711,19490.0
36712,7898.0
36713,13500.0
36714,13888.0
36715,29899.0
36716,7000.0
36717,5500.0
36718,14000.0
36719,46980.0
36720,10100.0
36721,16999.0
36722,11900.0
36723,22990.0
36724,9891.0
36725,30750.0
36726,13498.0
36727,19842.0
36728,6475.0
36729,3991.0
36730,16995.0
36731,13495.0
36732,14000.0
36733,14798.0
36734,15910.0
36735,16998.0
36736,15999.0
36737,42495.0
36738,17495.0
36739,20995.0
36740,11399.0
36741,15995.0
36742,26499.0
36743,15450.0
36744,20400.0
36745,14380.0
36746,11000.0
36747,12500.0
36748,16726.0
36749,10699.0
36750,11950.0
36751,25349.0
36752,8200.0
36753,10499.0
36754,2200.0
36755,42490.0
36756,38950.0
36757,14490.0
36758,35480.0
36759,4295.0
36760,19500.0
36761,6800.0
36762,12498.0
36763,18257.0
36764,15096.0
36765,19299.0
36766,7650.0
36767,9995.0
36768,14495.0
36769,14995.0
36770,33490.0
36771,18500.0
36772,14998.0
36773,19995.0
36774,7500.0
36775,18400.0
36776,37450.0
36777,8995.0
36778,11695.0
36779,12998.0
36780,12000.0
36781,8990.0
36782,12000.0
36783,14310.0
36784,28010.0
36785,10998.0
36786,12245.0
36787,16450.0
36788,15510.0
36789,17690.0
36790,26940.0
36791,12350.0
36792,15800.0
36793,10998.0
36794,12790.0
36795,12400.0
36796,23800.0
36797,8998.0
36798,5499.0
36799,24495.0
36800,8000.0
36801,10689.0
36802,11500.0
36803,16964.0
36804,23440.0
36805,10750.0
36806,24995.0
36807,7275.0
36808,17988.0
36809,9985.0
36810,6495.0
36811,5695.0
36812,21560.0
36813,23879.0
36814,10470.0
36815,8699.0
36816,19436.0
36817,9495.0
36818,10295.0
36819,16199.0
36820,10731.0
36821,17495.0
36822,9831.0
36823,13098.0
36824,12520.0
36825,9000.0
36826,14286.0
36827,10998.0
36828,12699.0
36829,8497.0
36830,21599.0
36831,15998.0
36832,13899.0
36833,10000.0
36834,51995.0
36835,19470.0
36836,18495.0
36837,17500.0
36838,19315.0
36839,8400.0
36840,15470.0
36841,12680.0
36842,24028.0
36843,19194.0
36844,21211.0
36845,17650.0
36846,5295.0
36847,8695.0
36848,9000.0
36849,12995.0
36850,13391.0
36851,19180.0
36852,9499.0
36853,22495.0
36854,25750.0
36855,11291.0
36856,7300.0
36857,17498.0
36858,12800.0
36859,16400.0
36860,9690.0
36861,47950.0
36862,8211.0
36863,34000.0
36864,10995.0
36865,30500.0
36866,22795.0
36867,14995.0
36868,8998.0
36869,14490.0
36870,6695.0
36871,17995.0
36872,5979.0
36873,5700.0
36874,11500.0
36875,17995.0
36876,15500.0
36877,7713.0
36878,42525.0
36879,20999.0
36880,11698.0
36881,7994.0
36882,16700.0
36883,7530.0
36884,2100.0
36885,20495.0
36886,11199.0
36887,44880.0
36888,8495.0
36889,14000.0
36890,95099.0
36891,14399.0
36892,27102.0
36893,26780.0
36894,45490.0
36895,13735.0
36896,18500.0
36897,19990.0
36898,12995.0
36899,19750.0
36900,7995.0
36901,25599.0
36902,18995.0
36903,9991.0
36904,15250.0
36905,13475.0
36906,20980.0
36907,12000.0
36908,11275.0
36909,15993.0
36910,12995.0
36911,15990.0
36912,8300.0
36913,6490.0
36914,19980.0
36915,22990.0
36916,20745.0
36917,14995.0
36918,12395.0
36919,14495.0
36920,6695.0
36921,5995.0
36922,17995.0
36923,29000.0
36924,12498.0
36925,14995.0
36926,6522.0
36927,25499.0
36928,17192.0
36929,8498.0
36930,14940.0
36931,22495.0
36932,7998.0
36933,6793.0
36934,10999.0
36935,27761.0
36936,6399.0
36937,17000.0
36938,5495.0
36939,47200.0
36940,9495.0
36941,16620.0
36942,6899.0
36943,6898.0
36944,38899.0
36945,7990.0
36946,9795.0
36947,7750.0
36948,11998.0
36949,24451.0
36950,21980.0
36951,25990.0
36952,9500.0
36953,9300.0
36954,10622.0
36955,15789.0
36956,6990.0
36957,16299.0
36958,16267.0
36959,32989.0
36960,12042.0
36961,55980.0
36962,7895.0
36963,14345.0
36964,10470.0
36965,21290.0
36966,9600.0
36967,20990.0
36968,14498.0
36969,11200.0
36970,29840.0
36971,20490.0
36972,9681.0
36973,7450.0
36974,2690.0
36975,13490.0
36976,22500.0
36977,11995.0
36978,11480.0
36979,15495.0
36980,13990.0
36981,8995.0
36982,12498.0
36983,16000.0
36984,14490.0
36985,6995.0
36986,23500.0
36987,19890.0
36988,10998.0
36989,53898.0
36990,30990.0
36991,34995.0
36992,20000.0
36993,12490.0
36994,5698.0
36995,24990.0
36996,12499.0
36997,22900.0
36998,7990.0
36999,18450.0
37000,23495.0
37001,17657.0
37002,9933.0
37003,6780.0
37004,8250.0
37005,7195.0
37006,15998.0
37007,13120.0
37008,8295.0
37009,10295.0
37010,9995.0
37011,25950.0
37012,11000.0
37013,9291.0
37014,1295.0
37015,53990.0
37016,11471.0
37017,11995.0
37018,26116.0
37019,17491.0
37020,12471.0
37021,9999.0
37022,17999.0
37023,19990.0
37024,23380.0
37025,9250.0
37026,1954.0
37027,7298.0
37028,7150.0
37029,8180.0
37030,14000.0
37031,31850.0
37032,39454.0
37033,18998.0
37034,10500.0
37035,11000.0
37036,12990.0
37037,13995.0
37038,12295.0
37039,19261.0
37040,18700.0
37041,13500.0
37042,9995.0
37043,32888.0
37044,15498.0
37045,37450.0
37046,7225.0
37047,10000.0
37048,17290.0
37049,13998.0
37050,8500.0
37051,15985.0
37052,2999.0
37053,20750.0
37054,10700.0
37055,11950.0
37056,13999.0
37057,14995.0
37058,10995.0
37059,72990.0
37060,13490.0
37061,10000.0
37062,10990.0
37063,17995.0
37064,8990.0
37065,5350.0
37066,13998.0
37067,19990.0
37068,3495.0
37069,25795.0
37070,10995.0
37071,21996.0
37072,9599.0
37073,30500.0
37074,29780.0
37075,14000.0
37076,3990.0
37077,18499.0
37078,25950.0
37079,10990.0
37080,14495.0
37081,29998.0
37082,9300.0
37083,6840.0
37084,9999.0
37085,28999.0
37086,7600.0
37087,7250.0
37088,23362.0
37089,16000.0
37090,6969.0
37091,18950.0
37092,35945.0
37093,18698.0
37094,6790.0
37095,9241.0
37096,16920.0
37097,23155.0
37098,10750.0
37099,10500.0
37100,9240.0
37101,15095.0
37102,10998.0
37103,13499.0
37104,30980.0
37105,7498.0
37106,17995.0
37107,12497.0
37108,15990.0
37109,20000.0
37110,31690.0
37111,20998.0
37112,3995.0
37113,13600.0
37114,8989.0
37115,10999.0
37116,12560.0
37117,31000.0
37118,25490.0
37119,12450.0
37120,6380.0
37121,28652.0
37122,15195.0
37123,28995.0
37124,9700.0
37125,11495.0
37126,17850.0
37127,14999.0
37128,11490.0
37129,18401.0
37130,20000.0
37131,12990.0
37132,26990.0
37133,17131.0
37134,8899.0
37135,14875.0
37136,16990.0
37137,34120.0
37138,31995.0
37139,19995.0
37140,23981.0
37141,12840.0
37142,28299.0
37143,10510.0
37144,6498.0
37145,18500.0
37146,14990.0
37147,25798.0
37148,9698.0
37149,21498.0
37150,22299.0
37151,14750.0
37152,40532.0
37153,17800.0
37154,7300.0
37155,15921.0
37156,12020.0
37157,12900.0
37158,22941.0
37159,27499.0
37160,21450.0
37161,6790.0
37162,13999.0
37163,11660.0
37164,32367.0
37165,11722.0
37166,8495.0
37167,23490.0
37168,8500.0
37169,37995.0
37170,7495.0
37171,17870.0
37172,24099.0
37173,15498.0
37174,7765.0
37175,18998.0
37176,14891.0
37177,16840.0
37178,9790.0
37179,12495.0
37180,28240.0
37181,13800.0
37182,14995.0
37183,24444.0
37184,12599.0
37185,14499.0
37186,5298.0
37187,16350.0
37188,19891.0
37189,8449.0
37190,10398.0
37191,8250.0
37192,45199.0
37193,5600.0
37194,10591.0
37195,14392.0
37196,26995.0
37197,10170.0
37198,30995.0
37199,12998.0
37200,15980.0
37201,6290.0
37202,7298.0
37203,7980.0
37204,4950.0
37205,30150.0
37206,21950.0
37207,18900.0
37208,15480.0
37209,17450.0
37210,10490.0
37211,29985.0
37212,10750.0
37213,8250.0
37214,28980.0
37215,29386.0
37216,22750.0
37217,46999.0
37218,31790.0
37219,28930.0
37220,20199.0
37221,27399.0
37222,8999.0
37223,14998.0
37224,18998.0
37225,13552.0
37226,12000.0
37227,7498.0
37228,10500.0
37229,10490.0
37230,9995.0
37231,25499.0
37232,29990.0
37233,19000.0
37234,16050.0
37235,13995.0
37236,23995.0
37237,9795.0
37238,7999.0
37239,15940.0
37240,36995.0
37241,16000.0
37242,25389.0
37243,13999.0
37244,18000.0
37245,7300.0
37246,17490.0
37247,10990.0
37248,7298.0
37249,29480.0
37250,25775.0
37251,7995.0
37252,14620.0
37253,10500.0
37254,12600.0
37255,10187.0
37256,27490.0
37257,7795.0
37258,7498.0
37259,21990.0
37260,15995.0
37261,10877.0
37262,15189.0
37263,11495.0
37264,13599.0
37265,9699.0
37266,12189.0
37267,12537.0
37268,33970.0
37269,13699.0
37270,18900.0
37271,15898.0
37272,23498.0
37273,20450.0
37274,10795.0
37275,11699.0
37276,17479.0
37277,10750.0
37278,19100.0
37279,10400.0
37280,19985.0
37281,5395.0
37282,19270.0
37283,22516.0
37284,31990.0
37285,12989.0
37286,6291.0
37287,16000.0
37288,15495.0
37289,9990.0
37290,16295.0
37291,33980.0
37292,23490.0
37293,23899.0
37294,10299.0
37295,22789.0
37296,16500.0
37297,24985.0
37298,10151.0
37299,12490.0
37300,7997.0
37301,10495.0
37302,10300.0
37303,15990.0
37304,26250.0
37305,26950.0
37306,10695.0
37307,24998.0
37308,11500.0
37309,34932.0
37310,8498.0
37311,19272.0
37312,17200.0
37313,14490.0
37314,35990.0
37315,25472.0
37316,11990.0
37317,14000.0
37318,9106.0
37319,13998.0
37320,9500.0
37321,18300.0
37322,22425.0
37323,12000.0
37324,18340.0
37325,8337.0
37326,17990.0
37327,13295.0
37328,19199.0
37329,10899.0
37330,12989.0
37331,46740.0
37332,16489.0
37333,10397.0
37334,10250.0
37335,9890.0
37336,9990.0
37337,9999.0
37338,32000.0
37339,30999.0
37340,15001.0
37341,18990.0
37342,18300.0
37343,20495.0
37344,6200.0
37345,12490.0
37346,8498.0
37347,35149.0
37348,8998.0
37349,16750.0
37350,5999.0
37351,66290.0
37352,49280.0
37353,11500.0
37354,26000.0
37355,6791.0
37356,9988.0
37357,9200.0
37358,19250.0
37359,4930.0
37360,8500.0
37361,9163.0
37362,8495.0
37363,28975.0
37364,10295.0
37365,15420.0
37366,9999.0
37367,17998.0
37368,17490.0
37369,17499.0
37370,27900.0
37371,23300.0
37372,14591.0
37373,22750.0
37374,59000.0
37375,11299.0
37376,10795.0
37377,27750.0
37378,13970.0
37379,8498.0
37380,11498.0
37381,4390.0
37382,17995.0
37383,9210.0
37384,19000.0
37385,56000.0
37386,34991.0
37387,25995.0
37388,7990.0
37389,8495.0
37390,6999.0
37391,6798.0
37392,5492.0
37393,10000.0
37394,17495.0
37395,8298.0
37396,43490.0
37397,23480.0
37398,4698.0
37399,17990.0
37400,11495.0
37401,10660.0
37402,55499.0
37403,13299.0
37404,55490.0
37405,6399.0
37406,22480.0
37407,15500.0
37408,21595.0
37409,17499.0
37410,13790.0
37411,10490.0
37412,9995.0
37413,2350.0
37414,45000.0
37415,9495.0
37416,7698.0
37417,7440.0
37418,9295.0
37419,26395.0
37420,19498.0
37421,27950.0
37422,16390.0
37423,19995.0
37424,18000.0
37425,8690.0
37426,10999.0
37427,12000.0
37428,18947.0
37429,14990.0
37430,23990.0
37431,11298.0
37432,68399.0
37433,9995.0
37434,8600.0
37435,7400.0
37436,10500.0
37437,26350.0
37438,13995.0
37439,7995.0
37440,20395.0
37441,10750.0
37442,23990.0
37443,10000.0
37444,18990.0
37445,28250.0
37446,14000.0
37447,10999.0
37448,6498.0
37449,12998.0
37450,13490.0
37451,20950.0
37452,30000.0
37453,11000.0
37454,13600.0
37455,19888.0
37456,25299.0
37457,27000.0
37458,7990.0
37459,10990.0
37460,14998.0
37461,20890.0
37462,5998.0
37463,16880.0
37464,23000.0
37465,17950.0
37466,19000.0
37467,19450.0
37468,11641.0
37469,25995.0
37470,13776.0
37471,20481.0
37472,7495.0
37473,9850.0
37474,19097.0
37475,31990.0
37476,12157.0
37477,17770.0
37478,52555.0
37479,14500.0
37480,27895.0
37481,8995.0
37482,11500.0
37483,16995.0
37484,9995.0
37485,11989.0
37486,9490.0
37487,13800.0
37488,14991.0
37489,28880.0
37490,10595.0
37491,7234.0
37492,17498.0
37493,11299.0
37494,15599.0
37495,16299.0
37496,32995.0
37497,18000.0
37498,10500.0
37499,12798.0
37500,9491.0
37501,12950.0
37502,33799.0
37503,14495.0
37504,17750.0
37505,12780.0
37506,16581.0
37507,15998.0
37508,17950.0
37509,22950.0
37510,15199.0
37511,9995.0
37512,12999.0
37513,8291.0
37514,12795.0
37515,14299.0
37516,13100.0
37517,13375.0
37518,28990.0
37519,4490.0
37520,10750.0
37521,29980.0
37522,15680.0
37523,29990.0
37524,23695.0
37525,21798.0
37526,11890.0
37527,24990.0
37528,9490.0
37529,16725.0
37530,18990.0
37531,24000.0
37532,17500.0
37533,19917.0
37534,10998.0
37535,20250.0
37536,9780.0
37537,5998.0
37538,62199.0
37539,16850.0
37540,20300.0
37541,25500.0
37542,15990.0
37543,8000.0
37544,21470.0
37545,8199.0
37546,11998.0
37547,16798.0
37548,9730.0
37549,17250.0
37550,21995.0
37551,20000.0
37552,16400.0
37553,29955.0
37554,6500.0
37555,11997.0
37556,34995.0
37557,19329.0
37558,17991.0
37559,16000.0
37560,24990.0
37561,8940.0
37562,9995.0
37563,41491.0
37564,18045.0
37565,18998.0
37566,24440.0
37567,36292.0
37568,20347.0
37569,9697.0
37570,3690.0
37571,12282.0
37572,24490.0
37573,4799.0
37574,23450.0
37575,11200.0
37576,8825.0
37577,5500.0
37578,19995.0
37579,9990.0
37580,9902.0
37581,31990.0
37582,30995.0
37583,13950.0
37584,5995.0
37585,18998.0
37586,15998.0
37587,42991.0
37588,11495.0
37589,18495.0
37590,10500.0
37591,6200.0
37592,14500.0
37593,6995.0
37594,5250.0
37595,8995.0
37596,12400.0
37597,23100.0
37598,16399.0
37599,29440.0
37600,24750.0
37601,13750.0
37602,22041.0
37603,11817.0
37604,26140.0
37605,57526.0
37606,2995.0
37607,10990.0
37608,19650.0
37609,17144.0
37610,11000.0
37611,10995.0
37612,9990.0
37613,46800.0
37614,8199.0
37615,26900.0
37616,12742.0
37617,26350.0
37618,22624.0
37619,8900.0
37620,11995.0
37621,16800.0
37622,21495.0
37623,19725.0
37624,10500.0
37625,19000.0
37626,30889.0
37627,15750.0
37628,15500.0
37629,13995.0
37630,15124.0
37631,25990.0
37632,13495.0
37633,29980.0
37634,23249.0
37635,11500.0
37636,15790.0
37637,23899.0
37638,20981.0
37639,17995.0
37640,13599.0
37641,8900.0
37642,24990.0
37643,18000.0
37644,9990.0
37645,12295.0
37646,10700.0
37647,27200.0
37648,7998.0
37649,10950.0
37650,14600.0
37651,11995.0
37652,25980.0
37653,8699.0
37654,5950.0
37655,24495.0
37656,6990.0
37657,21495.0
37658,17650.0
37659,15450.0
37660,6782.0
37661,19250.0
37662,17990.0
37663,10995.0
37664,5199.0
37665,11795.0
37666,12999.0
37667,6498.0
37668,17980.0
37669,12600.0
37670,22440.0
37671,21000.0
37672,24990.0
37673,16299.0
37674,8890.0
37675,16991.0
37676,9995.0
37677,5990.0
37678,37890.0
37679,29950.0
37680,12298.0
37681,17290.0
37682,7498.0
37683,7400.0
37684,42495.0
37685,11000.0
37686,15700.0
37687,34500.0
37688,10480.0
37689,7477.0
37690,27980.0
37691,13498.0
37692,12720.0
37693,12990.0
37694,5985.0
37695,5960.0
37696,10298.0
37697,9500.0
37698,28995.0
37699,9300.0
37700,13490.0
37701,15255.0
37702,5998.0
37703,21998.0
37704,13200.0
37705,6079.0
37706,10000.0
37707,20498.0
37708,33995.0
37709,32890.0
37710,17995.0
37711,10400.0
37712,4190.0
37713,19989.0
37714,17299.0
37715,10388.0
37716,17450.0
37717,14579.0
37718,7499.0
37719,17998.0
37720,27980.0
37721,31200.0
37722,13000.0
37723,3995.0
37724,49000.0
37725,11180.0
37726,24490.0
37727,53630.0
37728,14298.0
37729,15998.0
37730,9695.0
37731,15200.0
37732,14490.0
37733,14495.0
37734,32981.0
37735,21950.0
37736,8124.0
37737,9545.0
37738,20995.0
37739,19990.0
37740,46985.0
37741,6750.0
37742,20698.0
37743,8295.0
37744,14200.0
37745,16000.0
37746,12495.0
37747,18750.0
37748,6950.0
37749,14995.0
37750,10498.0
37751,20390.0
37752,8971.0
37753,9640.0
37754,19980.0
37755,13495.0
37756,69995.0
37757,40599.0
37758,20190.0
37759,26000.0
37760,8395.0
37761,17699.0
37762,18495.0
37763,11950.0
37764,10540.0
37765,15320.0
37766,29999.0
37767,22750.0
37768,7500.0
37769,14990.0
37770,5890.0
37771,9378.0
37772,5699.0
37773,17200.0
37774,25149.0
37775,28980.0
37776,14000.0
37777,10998.0
37778,5050.0
37779,10495.0
37780,3750.0
37781,17000.0
37782,17141.0
37783,24995.0
37784,2195.0
37785,16107.0
37786,22895.0
37787,12498.0
37788,19950.0
37789,8691.0
37790,11998.0
37791,28749.0
37792,21892.0
37793,36099.0
37794,12495.0
37795,13959.0
37796,10395.0
37797,24995.0
37798,39950.0
37799,12949.0
37800,14250.0
37801,14995.0
37802,10490.0
